,name,github_id,group_id,group,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,release_count,open_issue_count,closed_issue_count,latest_stable_release_published_at,dependent_project_count,monthly_downloads,projectrank_placing,latest_stable_release_number,github_release_downloads,github_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_stars,pypi_id,pypi_url,pypi_monthly_downloads,trending,helm_id,maven_id,maven_url,brew_id,gem_url,apt_id
48,cerbos,cerbos/cerbos,,,authorization,,https://github.com/cerbos/cerbos,https://github.com/cerbos/cerbos,Apache-2.0,2021-03-21 13:23:10,2023-08-31 15:42:20.000000,2023-08-31 15:42:20,1352.0,79.0,24.0,1437.0,1637.0,"Cerbos is the open core, language-agnostic, scalable authorization solution that makes user permissions and..",23.0,28,True,95.0,52.0,46.0,254.0,2023-07-18 06:50:17,13.0,1536.0,3.0,0.29.0,44559.0,13.0,ghcr.io/cerbos/cerbos,https://hub.docker.com/r/ghcr.io/cerbos/cerbos,,,,,,,,,,,,oci://ghcr.io/cerbos/helm-charts/cerbos,,,,,
49,did-resolver,decentralized-identity/did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/did-resolver,https://github.com/decentralized-identity/did-resolver,Apache-2.0,2018-02-20 16:33:55,2023-08-30 16:41:53.000000,2023-03-08 14:05:28,373.0,41.0,24.0,125.0,190.0,Universal did-resolver for javascript environments.,24.0,28,True,,24.0,3.0,18.0,2023-03-08 14:05:37,4597.0,172026.0,1.0,4.1.0,,4597.0,,,,,,did-resolver,https://www.npmjs.com/package/did-resolver,172026.0,,,,,,,,,,,
50,whisper,openai/whisper,,,voice,,https://github.com/openai/whisper,https://github.com/openai/whisper,MIT,2022-09-16 20:02:54,2023-08-30 22:08:14.000000,2023-08-07 21:48:56,118.0,4868.0,378.0,170.0,43931.0,Robust Speech Recognition via Large-Scale Weak Supervision.,56.0,27,True,3.0,6.0,,,2023-03-15 07:40:02,11.0,169873.0,3.0,20230314,,11.0,,,,,,,,,,openai-whisper,https://pypi.org/project/openai-whisper,169873.0,,,,,,,
51,authentik,goauthentik/authentik,,,idp,,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik/blob/13591fc72cd2f07bdd1c17f66e4f4f0a6608d8eb/authentik/enterprise/LICENSE,2019-12-30 09:19:48,2023-08-31 14:45:12.000000,2023-08-31 13:18:15,12339.0,354.0,22.0,5090.0,4487.0,The authentication glue you need.,179.0,27,True,647.0,100.0,364.0,1121.0,2023-08-29 22:55:44,,85.0,3.0,ersion/2023.8.1,2125.0,,,,,,,,,,,,,,2.0,https://charts.goauthentik.io,,,,,
52,kanidm,kanidm/kanidm,,,idp,,https://github.com/kanidm/kanidm,https://github.com/kanidm/kanidm,MPL-2.0,2019-02-02 01:41:26,2023-08-31 01:31:16.000000,2023-08-31 01:31:16,1513.0,102.0,16.0,1477.0,1614.0,"Kanidm: A simple, secure and fast identity management platform.",51.0,27,True,266.0,15.0,121.0,424.0,2023-08-01 05:15:57,42.0,167.0,3.0,1.1.0-beta.13,105.0,42.0,kanidm/server,https://hub.docker.com/r/kanidm/server,2023-08-28 02:35:59.392972,8960.0,,,,,,,,,,,,,,,
53,jansen,janssenproject/jans,,,idp,['linux-foundation'],https://github.com/JanssenProject/jans,https://github.com/JanssenProject/jans,Apache-2.0,2020-11-03 15:00:37,2023-08-31 18:09:10.000000,2023-08-31 10:57:05,32835.0,49.0,30.0,3327.0,271.0,"Welcome to the Janssen Project, a collaboration hub for digital identity infrastructure software... and introducing..",108.0,27,True,465.0,100.0,309.0,2231.0,2023-08-02 13:55:07,,503.0,3.0,1.0.16,2015.0,,,,,,,,,,,,,,,,,,,,
54,did-jwt-vc,decentralized-identity/did-jwt-vc,,,decentralized,['dif'],https://github.com/decentralized-identity/did-jwt-vc,https://github.com/decentralized-identity/did-jwt-vc,Apache-2.0,2019-07-22 20:20:06,2023-08-29 13:22:30.000000,2023-08-28 01:14:07,328.0,37.0,23.0,87.0,153.0,Create and verify W3C Verifiable Credentials and Presentations in JWT format.,22.0,27,True,19.0,44.0,4.0,45.0,2023-08-24 00:24:29,695.0,29989.0,1.0,3.2.6,,695.0,,,,,,did-jwt-vc,https://www.npmjs.com/package/did-jwt-vc,29989.0,,,,,,,,,,,
55,node-oidc-provider,panva/node-oidc-provider,,,authentication,,https://github.com/panva/node-oidc-provider,https://github.com/panva/node-oidc-provider,MIT,2015-12-02 09:17:41,2023-08-30 09:30:59.000000,2023-08-30 09:30:16,2406.0,714.0,72.0,223.0,2786.0,OpenID Certified OAuth 2.0 Authorization Server implementation for Node.js.,67.0,26,True,11.0,100.0,,,2023-08-30 09:30:58,2.0,184407.0,3.0,8.3.1,,2.0,,,,,,oidc-provider,https://www.npmjs.com/package/oidc-provider,184407.0,,,,,,,,,,,
56,node-solid-server,nodesolidserver/node-solid-server,,,decentralized,['solid'],https://github.com/nodeSolidServer/node-solid-server,https://github.com/nodeSolidServer/node-solid-server,MIT,2014-09-21 22:05:03,2023-08-25 07:01:25.000000,2023-04-06 13:30:49,2951.0,285.0,80.0,830.0,1748.0,Solid server on top of the file-system in NodeJS.,85.0,26,True,,51.0,281.0,610.0,2023-03-17 17:09:04,2.0,8851.0,2.0,5.7.7,,2.0,nodesolidserver/node-solid-server,https://hub.docker.com/r/nodesolidserver/node-solid-server,2023-04-06 13:43:13.183129,913918.0,,solid-server,https://www.npmjs.com/package/solid-server,310.0,4.0,,,,,,,,,,
57,conjur,cyberark/conjur,,,machine,,https://github.com/cyberark/conjur,https://github.com/cyberark/conjur,LGPL,2016-06-28 21:18:07,2023-08-31 17:51:37.000000,2023-08-31 14:37:13,3398.0,119.0,47.0,1819.0,693.0,CyberArk Conjur automatically secures secrets used by privileged users and machine identities.,93.0,26,True,94.0,73.0,207.0,901.0,2023-05-17 19:48:54,,80721.0,3.0,1.19.5,359.0,,cyberark/conjur,https://hub.docker.com/r/cyberark/conjur,2023-08-31 15:26:05.563724,6941604.0,,,,,30.0,,,,,,,,,,
58,veramo,uport-project/veramo,,,decentralized,,https://github.com/uport-project/veramo,https://github.com/uport-project/veramo,Apache-2.0,2019-11-12 14:18:17,2023-08-30 21:49:19.000000,2023-08-29 07:59:41,1775.0,99.0,21.0,688.0,343.0,A JavaScript Framework for Verifiable Data.,49.0,26,True,61.0,38.0,59.0,337.0,2023-08-04 11:08:10,476.0,,2.0,5.4.1,,476.0,,,,,,,,,,,,,3.0,,,,,,
59,lemur,netflix/lemur,,,pki,,https://github.com/Netflix/lemur,https://github.com/Netflix/lemur,Apache-2.0,2015-06-16 16:36:07,2023-08-31 16:40:30.000000,2023-08-31 16:40:30,5678.0,307.0,402.0,3978.0,1649.0,Repository for the Lemur Certificate Manager.,148.0,25,True,194.0,26.0,131.0,394.0,2023-07-05 22:37:33,,0.0,3.0,1.5.0,51.0,,,,,,,,,,,,,,,,,,,,
60,opal,permitio/opal,,,authorization,,https://github.com/permitio/opal,https://github.com/permitio/opal,Apache-2.0,2021-02-14 11:37:31,2023-08-29 09:34:28.000000,2023-08-29 09:34:28,1656.0,112.0,19.0,326.0,1782.0,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...).",42.0,24,True,43.0,31.0,30.0,74.0,2023-06-27 11:40:41,,3171.0,3.0,0.7.3,512.0,,permitio/opal-server,https://hub.docker.com/r/permitio/opal-server,2023-08-22 12:22:31.510296,94603.0,,,,,,,,,,,,,,,
61,aries-python,hyperledger/aries-cloudagent-python,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-cloudagent-python,https://github.com/hyperledger/aries-cloudagent-python,Apache-2.0,2019-06-24 18:12:14,2023-08-31 14:13:07.000000,2023-08-31 14:13:06,7941.0,418.0,29.0,1437.0,362.0,Hyperledger Aries Cloud Agent Python (ACA-Py) is a foundation for building decentralized identity applications and..,122.0,24,True,493.0,64.0,216.0,803.0,2023-08-29 15:46:20,,,2.0,0.10.1,,,,,,,,,,,,,,,,,,,,,
62,iota-identity,iotaledger/identity.rs,,,decentralized,,https://github.com/iotaledger/identity.rs,https://github.com/iotaledger/identity.rs,Apache-2.0,2020-02-06 14:33:11,2023-08-30 10:57:14.000000,2023-08-30 10:57:10,1386.0,65.0,24.0,949.0,256.0,Implementation of the Decentralized Identity standards such as DID and Verifiable Credentials by W3C for the IOTA..,32.0,24,True,39.0,20.0,57.0,199.0,2023-08-17 15:09:36,98.0,,2.0,0.6.3,,98.0,,,,,,,,,,,,,-1.0,,,,,,
63,supertokens,supertokens/supertokens-core,,,idp,,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core/blob/4a134fff6e96c46546fd11d66592d75c9fcef614/ee/LICENSE.md,2020-01-05 13:30:52,2023-08-31 17:43:27.000000,2023-08-22 06:29:47,838.0,363.0,63.0,338.0,9905.0,Open source alternative to Auth0 / Firebase Auth / AWS Cognito.,24.0,23,True,106.0,34.0,97.0,326.0,2023-08-16 14:01:18,,,3.0,6.0.10,,,registry.supertokens.io/supertokens/supertokens-postgresql,https://hub.docker.com/r/registry.supertokens.io/supertokens/supertokens-postgresql,,,,,,,,,,,,,,,,,
64,permify,permify/permify,,,authorization,,https://github.com/Permify/permify,https://github.com/Permify/permify,Apache-2.0,2022-07-14 11:16:57,2023-08-30 14:08:35.000000,2023-08-30 14:07:19,1791.0,55.0,13.0,515.0,1606.0,Permify is an open-source authorization service inspired by Google Zanzibar.,25.0,23,True,341.0,33.0,29.0,85.0,2023-08-05 13:40:56,,83.0,3.0,0.4.8,1002.0,,ghcr.io/permify/permify,https://hub.docker.com/r/ghcr.io/permify/permify,,,,,,,,,,,,,,,,,
65,freeipa,freeipa/freeipa,,,idp,,https://github.com/freeipa/freeipa,https://github.com/freeipa/freeipa,GPL-3.0,2012-05-15 20:34:40,2023-08-30 13:18:49.000000,2023-08-30 13:18:17,15669.0,300.0,51.0,6982.0,985.0,"Mirror of FreeIPA, an integrated security information management solution.",218.0,23,True,57.0,,,,,,40893.0,3.0,,,,freeipa/freeipa-server,https://hub.docker.com/r/freeipa/freeipa-server,2023-08-30 12:58:22.766413,5520642.0,,,,,150.0,,,,,,,,,,
66,athenz,athenz/athenz,,,pki,['linux-foundation'],https://github.com/AthenZ/athenz,https://github.com/AthenZ/athenz,Apache-2.0,2016-11-16 18:23:08,2023-08-30 23:59:50.000000,2023-08-30 23:59:50,2772.0,245.0,52.0,2049.0,795.0,Open source platform for X.509 certificate based service authentication and fine grained access control in dynamic..,74.0,23,True,92.0,100.0,29.0,192.0,2023-08-25 23:22:33,,,3.0,1.11.40,,,,,,,,,,,,,,,,,,,,,
67,keystone,openstack/keystone,,,idp,['openstack'],https://github.com/openstack/keystone,https://github.com/openstack/keystone,Apache-2.0,2013-05-30 14:48:39,2023-08-30 17:30:09.000000,2023-08-26 03:38:27,14865.0,647.0,114.0,17.0,664.0,OpenStack Identity (Keystone). Mirror of code maintained at opendev.org.,718.0,23,True,43.0,,,,,113.0,,3.0,,,113.0,,,,,,,,,,,,,,,,,,,
68,universal-resolver,decentralized-identity/universal-resolver,,,decentralized,,https://github.com/decentralized-identity/universal-resolver,https://github.com/decentralized-identity/universal-resolver,Apache-2.0,2017-08-01 18:25:42,2023-08-31 12:25:37.000000,2023-08-23 17:13:11,1641.0,209.0,59.0,273.0,473.0,Universal Resolver implementation and drivers.,96.0,23,True,29.0,6.0,24.0,80.0,2022-01-07 16:42:38,,1556.0,2.0,0.5.0,,,universalresolver/uni-resolver-web,https://hub.docker.com/r/universalresolver/uni-resolver-web,2023-08-23 17:17:08.574203,112054.0,,,,,,,,,,,,,,,
69,aries-vcx,hyperledger/aries-vcx,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-vcx,https://github.com/hyperledger/aries-vcx,Apache-2.0,2020-07-21 07:26:03,2023-08-31 16:49:44.000000,2023-08-31 16:46:56,9635.0,41.0,11.0,804.0,54.0,"AriesVCX is a Rust library for building web and mobile applications issuing, holding, presenting and verifying..",139.0,23,False,66.0,64.0,42.0,114.0,2023-08-21 22:48:09,4.0,316.0,2.0,0.58.0,11388.0,4.0,,,,,,,,,,,,,,,,,,,
70,deepfacelive,iperov/DeepFaceLive,,,face,,https://github.com/iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,GPL-3.0,2020-12-15 12:19:22,2023-07-28 10:14:16.000000,2023-07-28 10:14:10,326.0,2503.0,255.0,25.0,17533.0,Real-time face swap for PC streaming or video calls.,11.0,22,True,2.0,35.0,1.0,136.0,2023-01-21 09:26:53,,21055.0,3.0,TINA_SHIFT,547438.0,,,,,,,,,,,,,,-1.0,,,,,,
71,howdy,boltgolt/howdy,,,authentication,,https://github.com/boltgolt/howdy,https://github.com/boltgolt/howdy,MIT,2018-01-05 00:54:21,2023-08-30 21:51:18.000000,2023-08-21 08:46:14,513.0,261.0,55.0,136.0,4851.0,Windows Hello style facial authentication for Linux.,56.0,22,True,7.0,11.0,182.0,512.0,2020-09-02 15:57:23,,203.0,3.0,2.6.1,13441.0,,,,,,,,,,,,,,,,,,,,howdy
72,openbr,biometrics/openbr,,,face,,https://github.com/biometrics/openbr,https://github.com/biometrics/openbr,,2012-12-20 02:52:37,2023-08-24 19:41:42.000000,2023-08-24 19:41:37,4024.0,749.0,254.0,326.0,2808.0,"Open Source Biometrics, Face Recognition.",55.0,22,False,5.0,4.0,63.0,209.0,2015-09-29 22:50:55,,934.0,3.0,1.1.0,109355.0,,,,,,,,,,,,,,,,,,,,
73,aries-framework-go,hyperledger/aries-framework-go,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-go,https://github.com/hyperledger/aries-framework-go,Apache-2.0,2019-07-09 20:45:08,2023-08-31 17:50:38.000000,2023-08-31 17:50:38,3195.0,154.0,20.0,2042.0,232.0,Hyperledger Aries Framework Go provides packages for building Agent / DIDComm services.,58.0,22,True,24.0,14.0,388.0,1195.0,2023-05-09 10:57:15,2.0,,2.0,0.3.2,,2.0,,,,,,,,,,,,,,,,,,,
74,web-did-resolver,decentralized-identity/web-did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/web-did-resolver,https://github.com/decentralized-identity/web-did-resolver,Apache-2.0,2018-09-20 21:44:09,2023-08-28 03:30:42.000000,2023-08-28 01:31:46,261.0,15.0,14.0,112.0,71.0,DID resolver for HTTPS domains.,12.0,22,False,16.0,38.0,1.0,10.0,2023-07-03 18:25:08,711.0,20082.0,2.0,2.0.27,,711.0,,,,,,web-did-resolver,https://www.npmjs.com/package/web-did-resolver,20082.0,,,,,,,,,,,
75,facenet,davidsandberg/facenet,,,face,,https://github.com/davidsandberg/facenet,https://github.com/davidsandberg/facenet,MIT,2016-02-12 22:14:40,2023-07-24 12:43:21.000000,2018-04-16 17:32:11,566.0,4658.0,568.0,122.0,13173.0,Face recognition using Tensorflow.,36.0,21,False,,,495.0,618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
76,gotrue,netlify/gotrue,,,idp,,https://github.com/netlify/gotrue,https://github.com/netlify/gotrue,MIT,2016-05-16 23:14:24,2023-08-18 16:57:01.000000,2023-05-05 17:28:31,638.0,262.0,64.0,220.0,3526.0,An SWT based API for managing users and issuing SWT tokens.,38.0,21,True,,2.0,11.0,118.0,2022-02-09 12:50:28,10.0,,3.0,1.0.1,,10.0,,,,,,,,,,,,,,,,,,,
77,sidetree,decentralized-identity/sidetree,,,standards,['dif'],https://github.com/decentralized-identity/sidetree,https://github.com/decentralized-identity/sidetree,Apache-2.0,2018-09-04 17:20:14,2023-07-18 23:13:06.000000,2023-04-04 19:14:54,1149.0,101.0,41.0,679.0,428.0,Sidetree Specification and Reference Implementation.,47.0,21,True,,12.0,37.0,441.0,2021-03-09 22:06:35,30.0,,1.0,1.0.2,,30.0,,,,,,,,,,,,,,,,,,,
78,appauth-ios,openid/appauth-ios,,,authentication,['openid'],https://github.com/openid/AppAuth-iOS,https://github.com/openid/AppAuth-iOS,Apache-2.0,2016-02-11 14:38:23,2023-06-29 18:54:02.000000,2023-06-26 17:39:09,391.0,640.0,91.0,303.0,1574.0,iOS and macOS SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,20,True,1.0,25.0,151.0,318.0,2023-05-01 17:52:41,,,3.0,1.6.2,,,,,,,,,,,,,,,,,,,,,
79,webauthn,w3c/webauthn,,,standards,['w3c'],https://github.com/w3c/webauthn,https://github.com/w3c/webauthn,W3C,2016-02-08 14:51:38,2023-08-31 12:27:37.000000,2023-08-25 14:03:12,2094.0,144.0,172.0,811.0,1014.0,Web Authentication: An API for accessing Public Key Credentials.,70.0,20,True,44.0,7.0,83.0,1006.0,2018-03-20 13:11:25,,,2.0,CR-00-20180320,,,,,,,,,,,,,,,,,,,,,
80,dwn-sdk-js,TBD54566975/dwn-sdk-js,,,decentralized,['web5'],https://github.com/TBD54566975/dwn-sdk-js,https://github.com/TBD54566975/dwn-sdk-js,Apache-2.0,2022-03-11 17:33:48,2023-08-29 00:37:02.000000,2023-08-24 13:27:30,321.0,75.0,18.0,290.0,300.0,Decentralized Web Node (DWN) Reference implementation.,31.0,20,True,61.0,19.0,52.0,145.0,,83.0,,2.0,,,83.0,,,,,,tbd54566975/dwn-sdk-js,https://www.npmjs.com/package/tbd54566975/dwn-sdk-js,,,,,,,,,,,,
81,aries-framework-javascript,hyperledger/aries-framework-javascript,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-javascript,https://github.com/hyperledger/aries-framework-javascript,Apache-2.0,2019-11-20 17:23:33,2023-08-30 08:09:30.000000,2023-08-30 08:06:59,808.0,138.0,25.0,949.0,203.0,Aries Framework JavaScript (Built using TypeScript).,54.0,20,True,39.0,76.0,161.0,425.0,2023-08-28 20:44:32,2.0,,2.0,0.4.1,,2.0,,,,,,,,,,,,,,,,,,,
82,ja3,salesforce/ja3,,,pki,,https://github.com/salesforce/ja3,https://github.com/salesforce/ja3,BSD-3-Clause,2017-06-13 22:54:10,2023-08-17 18:37:54.000000,2023-08-17 18:37:54,150.0,265.0,96.0,41.0,2244.0,JA3 is a standard for creating SSL client fingerprints in an easy to produce and shareable way.,26.0,19,True,1.0,,27.0,23.0,,,1633.0,3.0,,,,,,,,,,,,,pyja3,https://pypi.org/project/pyja3,1633.0,2.0,,,,,,
83,aries-rfcs,hyperledger/aries-rfcs,,,standards,['hyperledger'],https://github.com/hyperledger/aries-rfcs,https://github.com/hyperledger/aries-rfcs,Apache-2.0,2019-05-08 16:49:20,2023-08-29 15:05:04.000000,2023-07-24 21:30:11,2151.0,205.0,59.0,572.0,310.0,"Hyperledger Aries is infrastructure for blockchain-rooted, peer-to-peer interactions.",84.0,19,True,20.0,,50.0,171.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
84,trinsic-okapi,trinsic-id/okapi,trinsic-id,,decentralized,,https://github.com/trinsic-id/okapi,https://github.com/trinsic-id/okapi,Apache-2.0,2020-10-19 15:17:13,2023-08-04 01:49:10.000000,2023-08-04 01:49:08,540.0,11.0,6.0,518.0,25.0,Collection of tools that support workflows for authentic data and identity management. Libraries available in most..,14.0,19,False,8.0,19.0,4.0,80.0,2022-05-29 21:14:21,501.0,624.0,3.0,1.6.0,16849.0,501.0,,,,,,,,,,,,,,,,,,,
85,appauth-android,openid/appauth-android,,,authentication,['openid'],https://github.com/openid/AppAuth-Android,https://github.com/openid/AppAuth-Android,Apache-2.0,2016-02-19 15:09:43,2023-08-31 09:13:22.000000,2023-07-12 07:05:13,339.0,780.0,236.0,230.0,2538.0,Android client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,18,True,1.0,,162.0,519.0,,,,3.0,,,,,,,,,,,,,,,,,,net.openid:appauth,https://search.maven.org/artifact/net.openid/appauth,,,
86,ladon,ory/ladon,,,authorization,['ory'],https://github.com/ory/ladon,https://github.com/ory/ladon,Apache-2.0,2015-10-16 15:21:28,2023-06-09 16:12:30.000000,2023-06-09 16:12:30,149.0,220.0,64.0,103.0,2244.0,A SDK for access control policies: authorization for the microservice and IoT age. Inspired by AWS IAM policies...,50.0,18,True,1.0,40.0,5.0,53.0,2020-04-30 07:36:33,,,3.0,1.2.0,,,,,,,,,,,,,,,,,,,,,
87,ion,decentralized-identity/ion,,,decentralized,,https://github.com/decentralized-identity/ion,https://github.com/decentralized-identity/ion,Apache-2.0,2019-01-25 00:34:40,2023-08-25 15:24:32.000000,2023-08-25 15:23:54,215.0,160.0,92.0,184.0,1205.0,The Identity Overlay Network (ION) is a DID Method implementation using the Sidetree protocol atop Bitcoin.,31.0,18,True,1.0,17.0,68.0,68.0,2022-06-09 01:42:53,,,3.0,1.0.4,,,,,,,,,,,,,,,,,,,,,
88,vc-data-model,w3c/vc-data-model,,,standards,['w3c'],https://github.com/w3c/vc-data-model,https://github.com/w3c/vc-data-model,W3C,2016-11-15 20:14:42,2023-08-31 16:27:25.000000,2023-08-29 20:27:27,1504.0,74.0,82.0,648.0,248.0,W3C Verifiable Credentials Working Group VC Data Model and Representations specification.,61.0,18,True,165.0,,47.0,551.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
89,aries-mobile-agent-react-native,hyperledger/aries-mobile-agent-react-native,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-mobile-agent-react-native,https://github.com/hyperledger/aries-mobile-agent-react-native,Apache-2.0,2020-11-06 19:58:19,2023-08-30 20:29:12.000000,2023-08-30 20:29:11,1544.0,102.0,21.0,714.0,114.0,Aries Mobile Agent React Native - Part of the Aries Bifold effort to provide SSI capabilities in a production ready app.,39.0,18,True,101.0,,61.0,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
90,waltid-walletkit,walt-id/waltid-walletkit,waltid-ssikit,,decentralized,,https://github.com/walt-id/waltid-walletkit,https://github.com/walt-id/waltid-walletkit,Apache-2.0,2021-09-24 15:14:51,2023-08-31 09:55:12.913408,2023-08-31 09:49:35,1365.0,25.0,2.0,105.0,30.0,Toolkit for SSI and NFT/SBT wallets.,12.0,18,False,66.0,39.0,5.0,39.0,2023-08-31 09:55:14,,135.0,3.0,1.2308310950.0,,,waltid/walletkit,https://hub.docker.com/r/waltid/walletkit,2023-08-31 09:55:12.913408,3113.0,,,,,,,,,,,,,,,
91,barbican,openstack/barbican,,,pki,['openstack'],https://github.com/openstack/barbican,https://github.com/openstack/barbican,Apache-2.0,2014-05-23 22:15:27,2023-08-28 08:07:25.000000,2023-08-28 08:06:46,3575.0,66.0,27.0,5.0,227.0,"Barbican is a ReST API designed for the secure storage, provisioning and management of secrets, including in OpenStack..",295.0,17,True,24.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
92,tbd-ssi-sdk,tbd54566975/ssi-sdk,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-sdk,https://github.com/TBD54566975/ssi-sdk,Apache-2.0,2022-02-02 20:20:10,2023-08-31 16:20:04.000000,2023-08-31 16:16:11,299.0,50.0,13.0,303.0,184.0,self sovereign identity sdk.,16.0,17,True,39.0,4.0,45.0,106.0,,29.0,,3.0,,,29.0,,,,,,,,,,,,,,,,,,,
93,spiffe,spiffe/spiffe,,,machine,"['cncf', 'linux-foundation']",https://github.com/spiffe/spiffe,https://github.com/spiffe/spiffe,Apache-2.0,2017-08-07 20:45:21,2023-08-24 17:02:01.000000,2023-08-24 17:02:00,531.0,145.0,83.0,200.0,1283.0,The SPIFFE Project.,57.0,16,True,3.0,,14.0,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
94,spruceid-ssi,spruceid/ssi,spruceid,,decentralized,,https://github.com/spruceid/ssi,https://github.com/spruceid/ssi,Apache-2.0,2020-08-04 14:40:34,2023-08-31 00:16:28.000000,2023-07-14 13:35:29,523.0,40.0,29.0,345.0,151.0,Core library for decentralized identity.,20.0,16,True,2.0,,72.0,102.0,,110.0,,3.0,,,110.0,,,,,,,,,,,,,,,,,,,
95,solid-specification,solid/specification,solid-project,,standards,['solid'],https://github.com/solid/specification,https://github.com/solid/specification,MIT,2019-05-14 21:20:03,2023-08-30 18:07:09.000000,2023-08-28 16:05:01,923.0,36.0,49.0,179.0,434.0,Solid Technical Reports.,19.0,15,True,41.0,1.0,186.0,130.0,2021-12-21 13:00:06,,,2.0,protocol-v0.9.0,,,,,,,,,,,,,,,,,,,,,
96,did-core,w3c/did-core,,,standards,['w3c'],https://github.com/w3c/did-core,https://github.com/w3c/did-core,W3C,2019-09-10 07:46:26,2023-04-11 23:37:45.000000,2023-04-11 23:37:45,1309.0,83.0,76.0,487.0,377.0,W3C Decentralized Identifier Specification v1.0.,62.0,15,True,,,30.0,324.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
97,tbd-ssi-service,tbd54566975/ssi-service,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-service,https://github.com/TBD54566975/ssi-service,Apache-2.0,2022-03-11 18:07:18,2023-08-30 22:38:12.000000,2023-08-28 13:39:04,419.0,50.0,12.0,457.0,137.0,The Self Sovereign Identity Service.,20.0,15,True,98.0,3.0,88.0,124.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
98,aries-framework-dotnet,hyperledger/aries-framework-dotnet,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-dotnet,https://github.com/hyperledger/aries-framework-dotnet,Apache-2.0,2019-08-19 18:49:27,2023-07-21 12:27:42.000000,2023-07-21 12:27:41,146.0,69.0,27.0,174.0,81.0,Aries Framework .NET for building multiplatform SSI services.,31.0,15,False,3.0,,42.0,28.0,,42.0,,3.0,,,42.0,,,,,,,,,,,,,,,,,,,
99,presentation-exchange,decentralized-identity/presentation-exchange,,,standards,['dif'],https://github.com/decentralized-identity/presentation-exchange,https://github.com/decentralized-identity/presentation-exchange,Apache-2.0,2020-01-07 23:10:12,2023-08-17 17:11:01.000000,2023-08-17 17:10:32,614.0,30.0,31.0,223.0,72.0,Specification that codifies an inter-related pair of data formats for defining proof presentations (Presentation..,36.0,15,False,5.0,,50.0,163.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
100,anoncreds,hyperledger/anoncreds-spec,,,standards,['hyperledger'],https://github.com/hyperledger/anoncreds-spec,https://github.com/hyperledger/anoncreds-spec,Apache-2.0,2022-02-19 17:05:57,2023-08-31 14:41:38.000000,2023-08-30 12:23:53,388.0,25.0,13.0,119.0,38.0,The specification for AnonCreds verifiable credential exchange.,22.0,15,False,61.0,,23.0,25.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
101,polygon-js-sdk,0xPolygonID/js-sdk,polygon-id,,decentralized,,https://github.com/0xPolygonID/js-sdk,https://github.com/0xPolygonID/js-sdk,,2022-11-08 12:11:09,2023-08-31 17:43:43.000000,2023-08-18 06:47:50,370.0,15.0,4.0,100.0,37.0,SDK to work with Polygon ID.,15.0,15,False,101.0,20.0,4.0,17.0,2023-08-18 07:20:22,39.0,,3.0,1.0.3,,39.0,,,,,,,,,,,,,,,,,,,
102,openid4vci,sphereon-opensource/openid4vci,sphereon-ssi,,decentralized,,https://github.com/Sphereon-Opensource/OID4VCI,https://github.com/Sphereon-Opensource/OID4VCI,Apache-2.0,2022-10-09 21:29:30,2023-08-19 18:22:21.000000,2023-08-19 18:18:43,571.0,8.0,6.0,56.0,34.0,OpenID for Verifiable Credential Issuance - client and issuer library.,11.0,15,False,63.0,10.0,3.0,6.0,2023-08-19 18:17:47,,,3.0,0.7.0,,,,,,,Sphereon-Opensource/OID4VCI,,,,,,,,,,,,,,
